,Week,Genre,Count
22281,2017-09-21,pop,24
22278,2017-09-21,rap,21
22279,2017-09-21,pop rap,17
22280,2017-09-21,post-teen pop,17
22283,2017-09-21,hip hop,17
22289,2017-09-21,trap,17
22282,2017-09-21,dance pop,15
22290,2017-09-21,southern hip hop,15
22292,2017-09-21,atl hip hop,9
22303,2017-09-21,r&b,6
22304,2017-09-21,miami hip hop,6
22308,2017-09-21,melodic rap,6
22310,2017-09-21,uk pop,6
22287,2017-09-21,hip pop,4
22291,2017-09-21,gangster rap,4
22285,2017-09-21,dirty south rap,3
22298,2017-09-21,rock,3
22305,2017-09-21,urban contemporary,3
22309,2017-09-21,florida rap,3
22325,2017-09-21,emo rap,3
22344,2017-09-21,social media pop,3
22352,2017-09-21,viral pop,3
22284,2017-09-21,queens hip hop,2
22294,2017-09-21,west coast rap,2
22297,2017-09-21,metal,2
22299,2017-09-21,hard rock,2
22301,2017-09-21,alternative r&b,2
22315,2017-09-21,conscious hip hop,2
22320,2017-09-21,latin,2
22322,2017-09-21,reggaeton,2
22323,2017-09-21,latin hip hop,2
22324,2017-09-21,philly rap,2
22326,2017-09-21,talent show,2
22329,2017-09-21,neo soul,2
22337,2017-09-21,vapor trap,2
22341,2017-09-21,country,2
22342,2017-09-21,contemporary country,2
22345,2017-09-21,detroit trap,2
22378,2017-09-21,regional mexican,2
22379,2017-09-21,corrido,2
22380,2017-09-21,nuevo regional mexicano,2
22286,2017-09-21,memphis hip hop,1
22288,2017-09-21,tennessee hip hop,1
22293,2017-09-21,pittsburgh rap,1
22295,2017-09-21,chicano rap,1
22296,2017-09-21,album rock,1
22300,2017-09-21,birmingham metal,1
22302,2017-09-21,kentucky hip hop,1
22306,2017-09-21,barbadian pop,1
22307,2017-09-21,australian hip hop,1
22311,2017-09-21,vocal jazz,1
22312,2017-09-21,easy listening,1
22313,2017-09-21,adult standards,1
22314,2017-09-21,lounge,1
22316,2017-09-21,pony,1
22317,2017-09-21,dfw rap,1
22318,2017-09-21,tropical,1
22319,2017-09-21,trap latino,1
22321,2017-09-21,puerto rican pop,1
22327,2017-09-21,girl group,1
22328,2017-09-21,plugg,1
22330,2017-09-21,speed metal,1
22331,2017-09-21,thrash metal,1
22332,2017-09-21,groove metal,1
22333,2017-09-21,crossover thrash,1
22334,2017-09-21,old school thrash,1
22335,2017-09-21,death metal,1
22336,2017-09-21,slap house,1
22338,2017-09-21,modern country rock,1
22339,2017-09-21,country dawn,1
22340,2017-09-21,country pop,1
22343,2017-09-21,country road,1
22346,2017-09-21,detroit hip hop,1
22347,2017-09-21,movie tunes,1
22348,2017-09-21,disney,1
22349,2017-09-21,show tunes,1
22350,2017-09-21,hollywood,1
22351,2017-09-21,sleep,1
22353,2017-09-21,pinoy hip hop,1
22354,2017-09-21,tagalog rap,1
22355,2017-09-21,canadian ccm,1
22356,2017-09-21,hardcore hip hop,1
22357,2017-09-21,indie r&b,1
22358,2017-09-21,political hip hop,1
22359,2017-09-21,alternative hip hop,1
22360,2017-09-21,east coast hip hop,1
22361,2017-09-21,soul,1
22362,2017-09-21,tropical house,1
22363,2017-09-21,dancehall,1
22364,2017-09-21,uk dance,1
22365,2017-09-21,uk funky,1
22366,2017-09-21,edm,1
22367,2017-09-21,pop dance,1
22368,2017-09-21,modern rock,1
22369,2017-09-21,riot grrrl,1
22370,2017-09-21,alternative rock,1
22371,2017-09-21,alternative pop,1
22372,2017-09-21,grunge,1
22373,2017-09-21,punk,1
22374,2017-09-21,canadian pop,1
22375,2017-09-21,outlaw country,1
22376,2017-09-21,country rock,1
22377,2017-09-21,cumbia sonidera,1
22381,2017-09-21,sierreno,1
22382,2017-09-21,norteno,1
22383,2017-09-21,deep regional mexican,1
22384,2017-09-21,classic hardstyle,1
22385,2017-09-21,tekk,1
22386,2017-09-21,rawstyle,1
22387,2017-09-21,indie soul,1
22388,2017-09-21,dmv rap,1
22389,2017-09-21,drill,1
22390,2017-09-21,underground hip hop,1
22391,2017-09-21,pop r&b,1
22392,2017-09-21,latin pop,1
22393,2017-09-21,boy band,1
22184,2017-09-28,rap,20
22187,2017-09-28,pop,20
22195,2017-09-28,trap,16
22185,2017-09-28,pop rap,15
22189,2017-09-28,hip hop,14
22196,2017-09-28,southern hip hop,13
22186,2017-09-28,post-teen pop,12
22188,2017-09-28,dance pop,11
22198,2017-09-28,atl hip hop,9
22214,2017-09-28,r&b,6
22197,2017-09-28,gangster rap,5
22211,2017-09-28,miami hip hop,5
22222,2017-09-28,melodic rap,5
22191,2017-09-28,dirty south rap,4
22193,2017-09-28,hip pop,4
22212,2017-09-28,uk pop,4
22210,2017-09-28,emo rap,3
22215,2017-09-28,urban contemporary,3
22254,2017-09-28,social media pop,3
22190,2017-09-28,queens hip hop,2
22200,2017-09-28,west coast rap,2
22202,2017-09-28,alternative r&b,2
22204,2017-09-28,metal,2
22206,2017-09-28,hard rock,2
22209,2017-09-28,vapor trap,2
22223,2017-09-28,florida rap,2
22230,2017-09-28,latin,2
22232,2017-09-28,reggaeton,2
22233,2017-09-28,latin hip hop,2
22242,2017-09-28,slap house,2
22248,2017-09-28,country,2
22258,2017-09-28,regional mexican,2
22259,2017-09-28,corrido,2
22260,2017-09-28,nuevo regional mexicano,2
22192,2017-09-28,memphis hip hop,1
22194,2017-09-28,tennessee hip hop,1
22199,2017-09-28,pittsburgh rap,1
22201,2017-09-28,chicano rap,1
22203,2017-09-28,album rock,1
22205,2017-09-28,rock,1
22207,2017-09-28,birmingham metal,1
22208,2017-09-28,australian hip hop,1
22213,2017-09-28,kentucky hip hop,1
22216,2017-09-28,barbadian pop,1
22217,2017-09-28,vocal jazz,1
22218,2017-09-28,easy listening,1
22219,2017-09-28,adult standards,1
22220,2017-09-28,lounge,1
22221,2017-09-28,dfw rap,1
22224,2017-09-28,conscious hip hop,1
22225,2017-09-28,philly rap,1
22226,2017-09-28,talent show,1
22227,2017-09-28,girl group,1
22228,2017-09-28,tropical,1
22229,2017-09-28,trap latino,1
22231,2017-09-28,puerto rican pop,1
22234,2017-09-28,pony,1
22235,2017-09-28,plugg,1
22236,2017-09-28,speed metal,1
22237,2017-09-28,thrash metal,1
22238,2017-09-28,groove metal,1
22239,2017-09-28,crossover thrash,1
22240,2017-09-28,old school thrash,1
22241,2017-09-28,death metal,1
22243,2017-09-28,modern rock,1
22244,2017-09-28,electropop,1
22245,2017-09-28,modern country rock,1
22246,2017-09-28,country dawn,1
22247,2017-09-28,country pop,1
22249,2017-09-28,contemporary country,1
22250,2017-09-28,country road,1
22251,2017-09-28,detroit trap,1
22252,2017-09-28,g-house,1
22253,2017-09-28,canadian ccm,1
22255,2017-09-28,pinoy hip hop,1
22256,2017-09-28,tagalog rap,1
22257,2017-09-28,pop r&b,1
22261,2017-09-28,trap queen,1
22262,2017-09-28,viral rap,1
22263,2017-09-28,canadian pop,1
22264,2017-09-28,viral pop,1
22265,2017-09-28,outlaw country,1
22266,2017-09-28,country rock,1
22267,2017-09-28,sierreno,1
22268,2017-09-28,norteno,1
22269,2017-09-28,deep regional mexican,1
22270,2017-09-28,indie soul,1
22271,2017-09-28,dmv rap,1
22272,2017-09-28,drill,1
22273,2017-09-28,underground hip hop,1
22274,2017-09-28,latin pop,1
22275,2017-09-28,boy band,1
22276,2017-09-28,cumbia sonidera,1
22277,2017-09-28,soul,1
22088,2017-10-05,rap,22
22091,2017-10-05,pop,20
22089,2017-10-05,pop rap,19
22093,2017-10-05,trap,18
22095,2017-10-05,hip hop,17
22101,2017-10-05,southern hip hop,14
22090,2017-10-05,post-teen pop,12
22092,2017-10-05,dance pop,11
22094,2017-10-05,atl hip hop,11
22102,2017-10-05,gangster rap,7
22121,2017-10-05,melodic rap,7
22127,2017-10-05,r&b,7
22099,2017-10-05,hip pop,5
22097,2017-10-05,dirty south rap,4
22109,2017-10-05,uk pop,4
22112,2017-10-05,miami hip hop,4
22128,2017-10-05,urban contemporary,4
22105,2017-10-05,social media pop,3
22096,2017-10-05,queens hip hop,2
22107,2017-10-05,west coast rap,2
22110,2017-10-05,vapor trap,2
22111,2017-10-05,emo rap,2
22114,2017-10-05,metal,2
22116,2017-10-05,hard rock,2
22118,2017-10-05,alternative r&b,2
22130,2017-10-05,florida rap,2
22135,2017-10-05,electropop,2
22142,2017-10-05,slap house,2
22154,2017-10-05,country,2
22165,2017-10-05,atl trap,2
22181,2017-10-05,pop rock,2
22098,2017-10-05,memphis hip hop,1
22100,2017-10-05,tennessee hip hop,1
22103,2017-10-05,pittsburgh rap,1
22104,2017-10-05,trap queen,1
22106,2017-10-05,viral rap,1
22108,2017-10-05,chicano rap,1
22113,2017-10-05,album rock,1
22115,2017-10-05,rock,1
22117,2017-10-05,birmingham metal,1
22119,2017-10-05,australian hip hop,1
22120,2017-10-05,dfw rap,1
22122,2017-10-05,vocal jazz,1
22123,2017-10-05,easy listening,1
22124,2017-10-05,adult standards,1
22125,2017-10-05,lounge,1
22126,2017-10-05,kentucky hip hop,1
22129,2017-10-05,barbadian pop,1
22131,2017-10-05,conscious hip hop,1
22132,2017-10-05,philly rap,1
22133,2017-10-05,g-house,1
22134,2017-10-05,modern rock,1
22136,2017-10-05,tropical,1
22137,2017-10-05,trap latino,1
22138,2017-10-05,latin,1
22139,2017-10-05,puerto rican pop,1
22140,2017-10-05,reggaeton,1
22141,2017-10-05,latin hip hop,1
22143,2017-10-05,speed metal,1
22144,2017-10-05,thrash metal,1
22145,2017-10-05,groove metal,1
22146,2017-10-05,crossover thrash,1
22147,2017-10-05,old school thrash,1
22148,2017-10-05,death metal,1
22149,2017-10-05,detroit trap,1
22150,2017-10-05,pony,1
22151,2017-10-05,modern country rock,1
22152,2017-10-05,country dawn,1
22153,2017-10-05,country pop,1
22155,2017-10-05,contemporary country,1
22156,2017-10-05,country road,1
22157,2017-10-05,plugg,1
22158,2017-10-05,neo soul,1
22159,2017-10-05,quiet storm,1
22160,2017-10-05,minneapolis sound,1
22161,2017-10-05,new jack swing,1
22162,2017-10-05,boy band,1
22163,2017-10-05,pinoy hip hop,1
22164,2017-10-05,tagalog rap,1
22166,2017-10-05,talent show,1
22167,2017-10-05,girl group,1
22168,2017-10-05,pop r&b,1
22169,2017-10-05,canadian ccm,1
22170,2017-10-05,emo,1
22171,2017-10-05,pop punk,1
22172,2017-10-05,regional mexican,1
22173,2017-10-05,corrido,1
22174,2017-10-05,nuevo regional mexicano,1
22175,2017-10-05,outlaw country,1
22176,2017-10-05,country rock,1
22177,2017-10-05,indie soul,1
22178,2017-10-05,dmv rap,1
22179,2017-10-05,drill,1
22180,2017-10-05,underground hip hop,1
22182,2017-10-05,mellow gold,1
22183,2017-10-05,neo mellow,1
21992,2017-10-12,rap,22
21995,2017-10-12,pop,20
21993,2017-10-12,pop rap,19
21997,2017-10-12,trap,18
21999,2017-10-12,hip hop,17
22005,2017-10-12,southern hip hop,14
21994,2017-10-12,post-teen pop,12
21996,2017-10-12,dance pop,11
21998,2017-10-12,atl hip hop,11
22006,2017-10-12,gangster rap,7
22022,2017-10-12,melodic rap,7
22028,2017-10-12,r&b,7
22003,2017-10-12,hip pop,5
22001,2017-10-12,dirty south rap,4
22008,2017-10-12,uk pop,4
22011,2017-10-12,miami hip hop,4
22029,2017-10-12,urban contemporary,4
22033,2017-10-12,social media pop,3
22000,2017-10-12,queens hip hop,2
22009,2017-10-12,vapor trap,2
22010,2017-10-12,emo rap,2
22012,2017-10-12,west coast rap,2
22016,2017-10-12,metal,2
22018,2017-10-12,hard rock,2
22020,2017-10-12,alternative r&b,2
22038,2017-10-12,electropop,2
22039,2017-10-12,florida rap,2
22042,2017-10-12,slap house,2
22049,2017-10-12,atl trap,2
22050,2017-10-12,pop rock,2
22056,2017-10-12,country,2
22002,2017-10-12,memphis hip hop,1
22004,2017-10-12,tennessee hip hop,1
22007,2017-10-12,pittsburgh rap,1
22013,2017-10-12,chicano rap,1
22014,2017-10-12,australian hip hop,1
22015,2017-10-12,album rock,1
22017,2017-10-12,rock,1
22019,2017-10-12,birmingham metal,1
22021,2017-10-12,dfw rap,1
22023,2017-10-12,vocal jazz,1
22024,2017-10-12,easy listening,1
22025,2017-10-12,adult standards,1
22026,2017-10-12,lounge,1
22027,2017-10-12,kentucky hip hop,1
22030,2017-10-12,barbadian pop,1
22031,2017-10-12,philly rap,1
22032,2017-10-12,trap queen,1
22034,2017-10-12,viral rap,1
22035,2017-10-12,conscious hip hop,1
22036,2017-10-12,g-house,1
22037,2017-10-12,modern rock,1
22040,2017-10-12,emo,1
22041,2017-10-12,pop punk,1
22043,2017-10-12,tropical,1
22044,2017-10-12,trap latino,1
22045,2017-10-12,latin,1
22046,2017-10-12,puerto rican pop,1
22047,2017-10-12,reggaeton,1
22048,2017-10-12,latin hip hop,1
22051,2017-10-12,mellow gold,1
22052,2017-10-12,neo mellow,1
22053,2017-10-12,modern country rock,1
22054,2017-10-12,country dawn,1
22055,2017-10-12,country pop,1
22057,2017-10-12,contemporary country,1
22058,2017-10-12,country road,1
22059,2017-10-12,regional mexican,1
22060,2017-10-12,corrido,1
22061,2017-10-12,nuevo regional mexicano,1
22062,2017-10-12,speed metal,1
22063,2017-10-12,thrash metal,1
22064,2017-10-12,groove metal,1
22065,2017-10-12,crossover thrash,1
22066,2017-10-12,old school thrash,1
22067,2017-10-12,death metal,1
22068,2017-10-12,pony,1
22069,2017-10-12,detroit trap,1
22070,2017-10-12,plugg,1
22071,2017-10-12,neo soul,1
22072,2017-10-12,quiet storm,1
22073,2017-10-12,minneapolis sound,1
22074,2017-10-12,new jack swing,1
22075,2017-10-12,boy band,1
22076,2017-10-12,pinoy hip hop,1
22077,2017-10-12,tagalog rap,1
22078,2017-10-12,pop r&b,1
22079,2017-10-12,talent show,1
22080,2017-10-12,girl group,1
22081,2017-10-12,canadian ccm,1
22082,2017-10-12,indie soul,1
22083,2017-10-12,dmv rap,1
22084,2017-10-12,drill,1
22085,2017-10-12,underground hip hop,1
22086,2017-10-12,outlaw country,1
22087,2017-10-12,country rock,1
21872,2017-10-19,rap,24
21875,2017-10-19,pop,21
21873,2017-10-19,pop rap,19
21879,2017-10-19,hip hop,19
21877,2017-10-19,trap,18
21874,2017-10-19,post-teen pop,13
21885,2017-10-19,southern hip hop,13
21876,2017-10-19,dance pop,12
21878,2017-10-19,atl hip hop,10
21886,2017-10-19,gangster rap,8
21902,2017-10-19,melodic rap,7
21914,2017-10-19,r&b,7
21883,2017-10-19,hip pop,5
21889,2017-10-19,miami hip hop,5
21881,2017-10-19,dirty south rap,4
21894,2017-10-19,uk pop,4
21915,2017-10-19,urban contemporary,4
21887,2017-10-19,vapor trap,3
21888,2017-10-19,emo rap,3
21890,2017-10-19,west coast rap,3
21896,2017-10-19,metal,3
21897,2017-10-19,rock,3
21898,2017-10-19,hard rock,3
21928,2017-10-19,country,3
21938,2017-10-19,trap latino,3
21939,2017-10-19,latin,3
21941,2017-10-19,reggaeton,3
21880,2017-10-19,queens hip hop,2
21895,2017-10-19,album rock,2
21900,2017-10-19,alternative r&b,2
21903,2017-10-19,vocal jazz,2
21905,2017-10-19,adult standards,2
21906,2017-10-19,lounge,2
21911,2017-10-19,electropop,2
21912,2017-10-19,atl trap,2
21918,2017-10-19,modern rock,2
21922,2017-10-19,social media pop,2
21924,2017-10-19,slap house,2
21925,2017-10-19,modern country rock,2
21929,2017-10-19,contemporary country,2
21930,2017-10-19,country road,2
21940,2017-10-19,puerto rican pop,2
21942,2017-10-19,latin hip hop,2
21945,2017-10-19,pop rock,2
21952,2017-10-19,florida rap,2
21973,2017-10-19,regional mexican,2
21974,2017-10-19,corrido,2
21975,2017-10-19,nuevo regional mexicano,2
21987,2017-10-19,detroit hip hop,2
21882,2017-10-19,memphis hip hop,1
21884,2017-10-19,tennessee hip hop,1
21891,2017-10-19,chicano rap,1
21892,2017-10-19,pittsburgh rap,1
21893,2017-10-19,australian hip hop,1
21899,2017-10-19,birmingham metal,1
21901,2017-10-19,dfw rap,1
21904,2017-10-19,easy listening,1
21907,2017-10-19,g-house,1
21908,2017-10-19,emo,1
21909,2017-10-19,pop punk,1
21910,2017-10-19,philly rap,1
21913,2017-10-19,kentucky hip hop,1
21916,2017-10-19,barbadian pop,1
21917,2017-10-19,conscious hip hop,1
21919,2017-10-19,classic rock,1
21920,2017-10-19,glam rock,1
21921,2017-10-19,trap queen,1
21923,2017-10-19,viral rap,1
21926,2017-10-19,country dawn,1
21927,2017-10-19,country pop,1
21931,2017-10-19,speed metal,1
21932,2017-10-19,thrash metal,1
21933,2017-10-19,groove metal,1
21934,2017-10-19,crossover thrash,1
21935,2017-10-19,old school thrash,1
21936,2017-10-19,death metal,1
21937,2017-10-19,tropical,1
21943,2017-10-19,pony,1
21944,2017-10-19,art pop,1
21946,2017-10-19,singer-songwriter,1
21947,2017-10-19,indie pop,1
21948,2017-10-19,permanent wave,1
21949,2017-10-19,piano rock,1
21950,2017-10-19,lilith,1
21951,2017-10-19,chamber pop,1
21953,2017-10-19,detroit trap,1
21954,2017-10-19,plugg,1
21955,2017-10-19,pop r&b,1
21956,2017-10-19,pinoy hip hop,1
21957,2017-10-19,tagalog rap,1
21958,2017-10-19,canadian ccm,1
21959,2017-10-19,sleep,1
21960,2017-10-19,neo soul,1
21961,2017-10-19,quiet storm,1
21962,2017-10-19,minneapolis sound,1
21963,2017-10-19,new jack swing,1
21964,2017-10-19,boy band,1
21965,2017-10-19,talent show,1
21966,2017-10-19,girl group,1
21967,2017-10-19,indie soul,1
21968,2017-10-19,dmv rap,1
21969,2017-10-19,drill,1
21970,2017-10-19,underground hip hop,1
21971,2017-10-19,indie rock,1
21972,2017-10-19,modern alternative rock,1
21976,2017-10-19,outlaw country,1
21977,2017-10-19,country rock,1
21978,2017-10-19,jazz blues,1
21979,2017-10-19,soul,1
21980,2017-10-19,torch song,1
21981,2017-10-19,jazz,1
21982,2017-10-19,harlem renaissance,1
21983,2017-10-19,irish drill,1
21984,2017-10-19,canadian pop,1
21985,2017-10-19,viral pop,1
21986,2017-10-19,g funk,1
21988,2017-10-19,sierreno,1
21989,2017-10-19,norteno,1
21990,2017-10-19,deep regional mexican,1
21991,2017-10-19,horrorcore,1
21751,2017-10-26,rap,29
21757,2017-10-26,trap,24
21752,2017-10-26,pop rap,23
21754,2017-10-26,pop,22
21761,2017-10-26,hip hop,20
21767,2017-10-26,southern hip hop,16
21755,2017-10-26,dance pop,14
21760,2017-10-26,atl hip hop,13
21753,2017-10-26,post-teen pop,12
21794,2017-10-26,r&b,12
21765,2017-10-26,gangster rap,10
21762,2017-10-26,melodic rap,9
21770,2017-10-26,hip pop,6
21759,2017-10-26,miami hip hop,5
21766,2017-10-26,dirty south rap,5
21795,2017-10-26,urban contemporary,5
21756,2017-10-26,vapor trap,4
21758,2017-10-26,emo rap,4
21775,2017-10-26,uk pop,4
21827,2017-10-26,latin,4
21764,2017-10-26,atl trap,3
21772,2017-10-26,west coast rap,3
21779,2017-10-26,metal,3
21780,2017-10-26,rock,3
21781,2017-10-26,hard rock,3
21801,2017-10-26,country,3
21826,2017-10-26,trap latino,3
21829,2017-10-26,reggaeton,3
21836,2017-10-26,soul,3
21839,2017-10-26,pop r&b,3
21856,2017-10-26,neo soul,3
21763,2017-10-26,electropop,2
21768,2017-10-26,queens hip hop,2
21777,2017-10-26,alternative r&b,2
21778,2017-10-26,album rock,2
21787,2017-10-26,vocal jazz,2
21789,2017-10-26,adult standards,2
21790,2017-10-26,lounge,2
21791,2017-10-26,modern rock,2
21797,2017-10-26,slap house,2
21798,2017-10-26,modern country rock,2
21802,2017-10-26,contemporary country,2
21803,2017-10-26,country road,2
21805,2017-10-26,social media pop,2
21814,2017-10-26,pop rock,2
21824,2017-10-26,florida rap,2
21828,2017-10-26,puerto rican pop,2
21861,2017-10-26,quiet storm,2
21863,2017-10-26,new jack swing,2
21769,2017-10-26,memphis hip hop,1
21771,2017-10-26,tennessee hip hop,1
21773,2017-10-26,chicano rap,1
21774,2017-10-26,australian hip hop,1
21776,2017-10-26,pittsburgh rap,1
21782,2017-10-26,birmingham metal,1
21783,2017-10-26,emo,1
21784,2017-10-26,pop punk,1
21785,2017-10-26,dfw rap,1
21786,2017-10-26,g-house,1
21788,2017-10-26,easy listening,1
21792,2017-10-26,conscious hip hop,1
21793,2017-10-26,kentucky hip hop,1
21796,2017-10-26,barbadian pop,1
21799,2017-10-26,country dawn,1
21800,2017-10-26,country pop,1
21804,2017-10-26,trap queen,1
21806,2017-10-26,viral rap,1
21807,2017-10-26,speed metal,1
21808,2017-10-26,thrash metal,1
21809,2017-10-26,groove metal,1
21810,2017-10-26,crossover thrash,1
21811,2017-10-26,old school thrash,1
21812,2017-10-26,death metal,1
21813,2017-10-26,art pop,1
21815,2017-10-26,singer-songwriter,1
21816,2017-10-26,indie pop,1
21817,2017-10-26,permanent wave,1
21818,2017-10-26,piano rock,1
21819,2017-10-26,lilith,1
21820,2017-10-26,chamber pop,1
21821,2017-10-26,irish drill,1
21822,2017-10-26,classic rock,1
21823,2017-10-26,glam rock,1
21825,2017-10-26,tropical,1
21830,2017-10-26,latin hip hop,1
21831,2017-10-26,detroit trap,1
21832,2017-10-26,pony,1
21833,2017-10-26,colombian pop,1
21834,2017-10-26,latin pop,1
21835,2017-10-26,plugg,1
21837,2017-10-26,sleep,1
21838,2017-10-26,alabama rap,1
21840,2017-10-26,outlaw country,1
21841,2017-10-26,country rock,1
21842,2017-10-26,canadian ccm,1
21843,2017-10-26,indie rock,1
21844,2017-10-26,modern alternative rock,1
21845,2017-10-26,pinoy hip hop,1
21846,2017-10-26,tagalog rap,1
21847,2017-10-26,indie soul,1
21848,2017-10-26,dmv rap,1
21849,2017-10-26,drill,1
21850,2017-10-26,underground hip hop,1
21851,2017-10-26,regional mexican,1
21852,2017-10-26,corrido,1
21853,2017-10-26,nuevo regional mexicano,1
21854,2017-10-26,arkansas hip hop,1
21855,2017-10-26,philly rap,1
21857,2017-10-26,jazz blues,1
21858,2017-10-26,torch song,1
21859,2017-10-26,jazz,1
21860,2017-10-26,harlem renaissance,1
21862,2017-10-26,minneapolis sound,1
21864,2017-10-26,boy band,1
21865,2017-10-26,talent show,1
21866,2017-10-26,girl group,1
21867,2017-10-26,g funk,1
21868,2017-10-26,detroit hip hop,1
21869,2017-10-26,funk,1
21870,2017-10-26,canadian pop,1
21871,2017-10-26,viral pop,1
21617,2017-11-02,rap,29
21619,2017-11-02,trap,24
21626,2017-11-02,pop,24
21624,2017-11-02,pop rap,22
21622,2017-11-02,hip hop,19
21635,2017-11-02,southern hip hop,17
21625,2017-11-02,post-teen pop,14
21628,2017-11-02,dance pop,14
21623,2017-11-02,atl hip hop,13
21631,2017-11-02,gangster rap,10
21646,2017-11-02,r&b,10
21627,2017-11-02,melodic rap,9
21621,2017-11-02,miami hip hop,5
21636,2017-11-02,dirty south rap,5
21618,2017-11-02,vapor trap,4
21620,2017-11-02,emo rap,4
21639,2017-11-02,hip pop,4
21641,2017-11-02,uk pop,4
21629,2017-11-02,electropop,3
21630,2017-11-02,atl trap,3
21647,2017-11-02,soul,3
21651,2017-11-02,metal,3
21652,2017-11-02,rock,3
21653,2017-11-02,hard rock,3
21667,2017-11-02,country,3
21686,2017-11-02,urban contemporary,3
21695,2017-11-02,latin,3
21701,2017-11-02,pop r&b,3
21637,2017-11-02,queens hip hop,2
21642,2017-11-02,west coast rap,2
21645,2017-11-02,alternative r&b,2
21650,2017-11-02,album rock,2
21657,2017-11-02,florida rap,2
21658,2017-11-02,vocal jazz,2
21660,2017-11-02,adult standards,2
21661,2017-11-02,lounge,2
21662,2017-11-02,modern rock,2
21664,2017-11-02,modern country rock,2
21666,2017-11-02,country pop,2
21668,2017-11-02,contemporary country,2
21669,2017-11-02,country road,2
21671,2017-11-02,pop rock,2
21684,2017-11-02,slap house,2
21689,2017-11-02,social media pop,2
21694,2017-11-02,trap latino,2
21696,2017-11-02,puerto rican pop,2
21697,2017-11-02,reggaeton,2
21632,2017-11-02,pop emo,1
21633,2017-11-02,pixie,1
21634,2017-11-02,pittsburgh rap,1
21638,2017-11-02,memphis hip hop,1
21640,2017-11-02,tennessee hip hop,1
21643,2017-11-02,chicano rap,1
21644,2017-11-02,australian hip hop,1
21648,2017-11-02,emo,1
21649,2017-11-02,pop punk,1
21654,2017-11-02,birmingham metal,1
21655,2017-11-02,dfw rap,1
21656,2017-11-02,g-house,1
21659,2017-11-02,easy listening,1
21663,2017-11-02,conscious hip hop,1
21665,2017-11-02,country dawn,1
21670,2017-11-02,art pop,1
21672,2017-11-02,singer-songwriter,1
21673,2017-11-02,indie pop,1
21674,2017-11-02,permanent wave,1
21675,2017-11-02,piano rock,1
21676,2017-11-02,lilith,1
21677,2017-11-02,chamber pop,1
21678,2017-11-02,speed metal,1
21679,2017-11-02,thrash metal,1
21680,2017-11-02,groove metal,1
21681,2017-11-02,crossover thrash,1
21682,2017-11-02,old school thrash,1
21683,2017-11-02,death metal,1
21685,2017-11-02,kentucky hip hop,1
21687,2017-11-02,barbadian pop,1
21688,2017-11-02,trap queen,1
21690,2017-11-02,viral rap,1
21691,2017-11-02,classic rock,1
21692,2017-11-02,glam rock,1
21693,2017-11-02,tropical,1
21698,2017-11-02,latin hip hop,1
21699,2017-11-02,detroit trap,1
21700,2017-11-02,alabama rap,1
21702,2017-11-02,sleep,1
21703,2017-11-02,country blues,1
21704,2017-11-02,acoustic blues,1
21705,2017-11-02,piedmont blues,1
21706,2017-11-02,delta blues,1
21707,2017-11-02,texas blues,1
21708,2017-11-02,blues,1
21709,2017-11-02,harmonica blues,1
21710,2017-11-02,traditional folk,1
21711,2017-11-02,appalachian folk,1
21712,2017-11-02,traditional blues,1
21713,2017-11-02,folk,1
21714,2017-11-02,plugg,1
21715,2017-11-02,pony,1
21716,2017-11-02,irish drill,1
21717,2017-11-02,philly rap,1
21718,2017-11-02,alt z,1
21719,2017-11-02,indie rock,1
21720,2017-11-02,modern alternative rock,1
21721,2017-11-02,outlaw country,1
21722,2017-11-02,country rock,1
21723,2017-11-02,canadian ccm,1
21724,2017-11-02,colombian pop,1
21725,2017-11-02,latin pop,1
21726,2017-11-02,pinoy hip hop,1
21727,2017-11-02,tagalog rap,1
21728,2017-11-02,hardcore hip hop,1
21729,2017-11-02,alternative hip hop,1
21730,2017-11-02,east coast hip hop,1
21731,2017-11-02,ohio hip hop,1
21732,2017-11-02,chicago rap,1
21733,2017-11-02,jazz blues,1
21734,2017-11-02,torch song,1
21735,2017-11-02,jazz,1
21736,2017-11-02,harlem renaissance,1
21737,2017-11-02,indie soul,1
21738,2017-11-02,dmv rap,1
21739,2017-11-02,drill,1
21740,2017-11-02,underground hip hop,1
21741,2017-11-02,regional mexican,1
21742,2017-11-02,corrido,1
21743,2017-11-02,nuevo regional mexicano,1
21744,2017-11-02,arkansas hip hop,1
21745,2017-11-02,talent show,1
21746,2017-11-02,girl group,1
21747,2017-11-02,funk,1
21748,2017-11-02,neo soul,1
21749,2017-11-02,quiet storm,1
21750,2017-11-02,new jack swing,1
21487,2017-11-09,rap,31
21489,2017-11-09,trap,26
21492,2017-11-09,pop rap,24
21496,2017-11-09,hip hop,21
21494,2017-11-09,pop,18
21503,2017-11-09,southern hip hop,18
21497,2017-11-09,atl hip hop,13
21495,2017-11-09,dance pop,12
21493,2017-11-09,post-teen pop,11
21501,2017-11-09,gangster rap,11
21498,2017-11-09,melodic rap,9
21555,2017-11-09,r&b,9
21488,2017-11-09,vapor trap,5
21491,2017-11-09,miami hip hop,5
21504,2017-11-09,dirty south rap,5
21512,2017-11-09,hip pop,4
21566,2017-11-09,urban contemporary,4
21490,2017-11-09,emo rap,3
21499,2017-11-09,electropop,3
21500,2017-11-09,atl trap,3
21505,2017-11-09,uk pop,3
