,Week,Genre,Count
21603,2017-09-23,pop,9.0
21612,2017-09-23,dance pop,8.0
21611,2017-09-23,post-teen pop,7.0
21598,2017-09-23,pop rap,6.0
21599,2017-09-23,rap,4.0
21616,2017-09-23,country,4.0
21617,2017-09-23,contemporary country,4.0
21618,2017-09-23,country road,4.0
21596,2017-09-23,hip hop,3.0
21604,2017-09-23,trap,3.0
21613,2017-09-23,alt z,3.0
21593,2017-09-23,pop rock,2.0
21597,2017-09-23,atl hip hop,2.0
21600,2017-09-23,canadian contemporary r&b,2.0
21605,2017-09-23,southern hip hop,2.0
21606,2017-09-23,gangster rap,2.0
21609,2017-09-23,vapor trap,2.0
21610,2017-09-23,modern country rock,2.0
21614,2017-09-23,electropop,2.0
21615,2017-09-23,country pop,2.0
21625,2017-09-23,album rock,2.0
21626,2017-09-23,rock,2.0
21627,2017-09-23,classic rock,2.0
21628,2017-09-23,hard rock,2.0
21638,2017-09-23,r&b,2.0
21640,2017-09-23,pop punk,2.0
21641,2017-09-23,emo,2.0
21686,2017-09-23,indie rock,2.0
21687,2017-09-23,alternative rock,2.0
21592,2017-09-23,nightcore,1.0
21594,2017-09-23,neo mellow,1.0
21595,2017-09-23,jam band,1.0
21601,2017-09-23,dirty south rap,1.0
21602,2017-09-23,canadian pop,1.0
21607,2017-09-23,melodic rap,1.0
21608,2017-09-23,epicore,1.0
21619,2017-09-23,tropical house,1.0
21620,2017-09-23,electro house,1.0
21621,2017-09-23,edm,1.0
21622,2017-09-23,pop dance,1.0
21623,2017-09-23,progressive electro house,1.0
21624,2017-09-23,modern alternative rock,1.0
21629,2017-09-23,rap metal,1.0
21630,2017-09-23,alternative metal,1.0
21631,2017-09-23,nu metal,1.0
21632,2017-09-23,post-grunge,1.0
21633,2017-09-23,australian pop,1.0
21634,2017-09-23,uk pop,1.0
21635,2017-09-23,australian dance,1.0
21636,2017-09-23,trinibad,1.0
21637,2017-09-23,alternative r&b,1.0
21639,2017-09-23,screamo,1.0
21642,2017-09-23,pop emo,1.0
21643,2017-09-23,philly indie,1.0
21644,2017-09-23,dreamo,1.0
21645,2017-09-23,neon pop punk,1.0
21646,2017-09-23,nu skool breaks,1.0
21647,2017-09-23,big beat,1.0
21648,2017-09-23,breakbeat,1.0
21649,2017-09-23,modern blues,1.0
21650,2017-09-23,ninja,1.0
21651,2017-09-23,chillwave,1.0
21652,2017-09-23,soul,1.0
21653,2017-09-23,swedish americana,1.0
21654,2017-09-23,swedish indie folk,1.0
21655,2017-09-23,oklahoma country,1.0
21656,2017-09-23,hardcore hip hop,1.0
21657,2017-09-23,conscious hip hop,1.0
21658,2017-09-23,alternative hip hop,1.0
21659,2017-09-23,east coast hip hop,1.0
21660,2017-09-23,metal,1.0
21661,2017-09-23,glam rock,1.0
21662,2017-09-23,indie pop,1.0
21663,2017-09-23,stomp and holler,1.0
21664,2017-09-23,indie cafe pop,1.0
21665,2017-09-23,indiecoustica,1.0
21666,2017-09-23,avant-garde jazz,1.0
21667,2017-09-23,jazz saxophone,1.0
21668,2017-09-23,jazz funk,1.0
21669,2017-09-23,bebop,1.0
21670,2017-09-23,contemporary post-bop,1.0
21671,2017-09-23,cool jazz,1.0
21672,2017-09-23,hard bop,1.0
21673,2017-09-23,free jazz,1.0
21674,2017-09-23,jazz,1.0
21675,2017-09-23,soul jazz,1.0
21676,2017-09-23,free improvisation,1.0
21677,2017-09-23,uk alternative pop,1.0
21678,2017-09-23,ballroom,1.0
21679,2017-09-23,easy listening,1.0
21680,2017-09-23,space age pop,1.0
21681,2017-09-23,lounge,1.0
21682,2017-09-23,adult standards,1.0
21683,2017-09-23,french indie pop,1.0
21684,2017-09-23,modern rock,1.0
21685,2017-09-23,art pop,1.0
21688,2017-09-23,nu gaze,1.0
21689,2017-09-23,dream pop,1.0
21690,2017-09-23,shoegaze,1.0
21691,2017-09-23,electronica,1.0
21692,2017-09-23,dance-punk,1.0
21693,2017-09-23,britpop,1.0
21694,2017-09-23,scottish indie,1.0
21695,2017-09-23,acoustic guitar cover,1.0
21696,2017-09-23,classify,1.0
21697,2017-09-23,cali rap,1.0
21698,2017-09-23,hip pop,1.0
21699,2017-09-23,neo soul,1.0
21700,2017-09-23,urban contemporary,1.0
21490,2017-09-30,pop,16.0
21488,2017-09-30,pop rap,13.0
21491,2017-09-30,dance pop,13.0
21489,2017-09-30,post-teen pop,9.0
21528,2017-09-30,rap,6.0
21502,2017-09-30,rock,5.0
21504,2017-09-30,album rock,5.0
21499,2017-09-30,electropop,4.0
21507,2017-09-30,pop rock,4.0
21532,2017-09-30,trap,4.0
21498,2017-09-30,seattle hip hop,3.0
21500,2017-09-30,classic rock,3.0
21506,2017-09-30,hard rock,3.0
21514,2017-09-30,alt z,3.0
21529,2017-09-30,melodic rap,3.0
21536,2017-09-30,mellow gold,3.0
21538,2017-09-30,soft rock,3.0
21543,2017-09-30,alternative r&b,3.0
21546,2017-09-30,r&b,3.0
21485,2017-09-30,dance rock,2.0
21492,2017-09-30,trap queen,2.0
21501,2017-09-30,blues rock,2.0
21505,2017-09-30,metal,2.0
21509,2017-09-30,jam band,2.0
21511,2017-09-30,uk pop,2.0
21513,2017-09-30,modern country rock,2.0
21515,2017-09-30,country pop,2.0
21516,2017-09-30,country,2.0
21517,2017-09-30,contemporary country,2.0
21518,2017-09-30,country road,2.0
21526,2017-09-30,hip hop,2.0
21527,2017-09-30,atl hip hop,2.0
21533,2017-09-30,southern hip hop,2.0
21541,2017-09-30,metropopolis,2.0
21544,2017-09-30,urban contemporary,2.0
21475,2017-09-30,london rap,1.0
21476,2017-09-30,art punk,1.0
21477,2017-09-30,new wave,1.0
21478,2017-09-30,alternative rock,1.0
21479,2017-09-30,synthpop,1.0
21480,2017-09-30,zolo,1.0
21481,2017-09-30,post-punk,1.0
21482,2017-09-30,synth punk,1.0
21483,2017-09-30,art rock,1.0
21484,2017-09-30,new romantic,1.0
21486,2017-09-30,punk,1.0
21487,2017-09-30,nightcore,1.0
21493,2017-09-30,minnesota hip hop,1.0
21494,2017-09-30,escape room,1.0
21495,2017-09-30,social media pop,1.0
21496,2017-09-30,viral rap,1.0
21497,2017-09-30,scratch,1.0
21503,2017-09-30,glam metal,1.0
21508,2017-09-30,neo mellow,1.0
21510,2017-09-30,talent show,1.0
21512,2017-09-30,girl group,1.0
21519,2017-09-30,instrumental bluegrass,1.0
21520,2017-09-30,progressive bluegrass,1.0
21521,2017-09-30,mandolin,1.0
21522,2017-09-30,old-time,1.0
21523,2017-09-30,jamgrass,1.0
21524,2017-09-30,bluegrass,1.0
21525,2017-09-30,jazz violin,1.0
21530,2017-09-30,epicore,1.0
21531,2017-09-30,vapor trap,1.0
21534,2017-09-30,emo rap,1.0
21535,2017-09-30,miami hip hop,1.0
21537,2017-09-30,electric blues,1.0
21539,2017-09-30,baroque pop,1.0
21540,2017-09-30,modern rock,1.0
21542,2017-09-30,hip pop,1.0
21545,2017-09-30,pop r&b,1.0
21547,2017-09-30,glam rock,1.0
21548,2017-09-30,folk-pop,1.0
21549,2017-09-30,irish pop,1.0
21550,2017-09-30,neo soul,1.0
21551,2017-09-30,uk contemporary r&b,1.0
21552,2017-09-30,permanent wave,1.0
21553,2017-09-30,australian rock,1.0
21554,2017-09-30,dfw rap,1.0
21555,2017-09-30,trinibad,1.0
21556,2017-09-30,grunge pop,1.0
21557,2017-09-30,classic canadian rock,1.0
21558,2017-09-30,canadian singer-songwriter,1.0
21559,2017-09-30,canadian pop,1.0
21560,2017-09-30,heartland rock,1.0
21561,2017-09-30,viral trap,1.0
21562,2017-09-30,underground hip hop,1.0
21563,2017-09-30,neo r&b,1.0
21564,2017-09-30,vapor pop,1.0
21565,2017-09-30,post-rock,1.0
21566,2017-09-30,american post-rock,1.0
21567,2017-09-30,instrumental rock,1.0
21568,2017-09-30,metal guitar,1.0
21569,2017-09-30,shred,1.0
21570,2017-09-30,neo classical metal,1.0
21571,2017-09-30,tropical house,1.0
21572,2017-09-30,electro house,1.0
21573,2017-09-30,edm,1.0
21574,2017-09-30,pop dance,1.0
21575,2017-09-30,progressive electro house,1.0
21576,2017-09-30,modern alternative rock,1.0
21577,2017-09-30,canadian contemporary r&b,1.0
21578,2017-09-30,acoustic guitar cover,1.0
21579,2017-09-30,classify,1.0
21580,2017-09-30,soca,1.0
21581,2017-09-30,dancehall,1.0
21582,2017-09-30,reggae fusion,1.0
21583,2017-09-30,australian pop,1.0
21584,2017-09-30,australian dance,1.0
21585,2017-09-30,christian rock,1.0
21586,2017-09-30,canadian rock,1.0
21587,2017-09-30,post-grunge,1.0
21588,2017-09-30,rap rock,1.0
21589,2017-09-30,gymcore,1.0
21590,2017-09-30,alternative metal,1.0
21591,2017-09-30,nu metal,1.0
21386,2017-10-07,rock,21.0
21381,2017-10-07,pop rock,20.0
21382,2017-10-07,mellow gold,20.0
21383,2017-10-07,classic rock,20.0
21387,2017-10-07,album rock,20.0
21390,2017-10-07,soft rock,20.0
21384,2017-10-07,country rock,19.0
21385,2017-10-07,heartland rock,19.0
21388,2017-10-07,folk rock,19.0
21389,2017-10-07,roots rock,19.0
21391,2017-10-07,art rock,14.0
21392,2017-10-07,psychedelic rock,12.0
21393,2017-10-07,hard rock,12.0
21380,2017-10-07,singer-songwriter,7.0
21414,2017-10-07,rap,6.0
21397,2017-10-07,pop,5.0
21415,2017-10-07,pop rap,5.0
21396,2017-10-07,post-teen pop,4.0
21419,2017-10-07,trap,4.0
21398,2017-10-07,dance pop,3.0
21404,2017-10-07,electropop,3.0
21409,2017-10-07,dance rock,3.0
21412,2017-10-07,hip hop,3.0
21413,2017-10-07,atl hip hop,3.0
21416,2017-10-07,melodic rap,3.0
21418,2017-10-07,vapor trap,3.0
21417,2017-10-07,conscious hip hop,2.0
21420,2017-10-07,west coast rap,2.0
21421,2017-10-07,southern hip hop,2.0
21436,2017-10-07,new wave,2.0
21440,2017-10-07,new romantic,2.0
21379,2017-10-07,london rap,1.0
21394,2017-10-07,reggaeton colombiano,1.0
21395,2017-10-07,trap latino,1.0
21399,2017-10-07,francoton,1.0
21400,2017-10-07,reggaeton,1.0
21401,2017-10-07,latin,1.0
21402,2017-10-07,r&b,1.0
21403,2017-10-07,australian electropop,1.0
21405,2017-10-07,neo-synthpop,1.0
21406,2017-10-07,new rave,1.0
21407,2017-10-07,alternative dance,1.0
21408,2017-10-07,indietronica,1.0
21410,2017-10-07,australian dance,1.0
21411,2017-10-07,plugg,1.0
21422,2017-10-07,red dirt,1.0
21423,2017-10-07,oklahoma country,1.0
21424,2017-10-07,outlaw country,1.0
21425,2017-10-07,nightcore,1.0
21426,2017-10-07,complextro,1.0
21427,2017-10-07,electro,1.0
21428,2017-10-07,edm,1.0
21429,2017-10-07,pop dance,1.0
21430,2017-10-07,brostep,1.0
21431,2017-10-07,atl trap,1.0
21432,2017-10-07,alabama rap,1.0
21433,2017-10-07,viral rap,1.0
21434,2017-10-07,neo mellow,1.0
21435,2017-10-07,jam band,1.0
21437,2017-10-07,classic uk pop,1.0
21438,2017-10-07,new wave pop,1.0
21439,2017-10-07,melancholia,1.0
21441,2017-10-07,glam rock,1.0
21442,2017-10-07,sophisti-pop,1.0
21443,2017-10-07,art punk,1.0
21444,2017-10-07,alternative rock,1.0
21445,2017-10-07,synthpop,1.0
21446,2017-10-07,zolo,1.0
21447,2017-10-07,post-punk,1.0
21448,2017-10-07,synth punk,1.0
21449,2017-10-07,punk,1.0
21450,2017-10-07,deep soft rock,1.0
21451,2017-10-07,yacht rock,1.0
21452,2017-10-07,modern rock,1.0
21453,2017-10-07,seattle hip hop,1.0
21454,2017-10-07,uptempo hardcore,1.0
21455,2017-10-07,modern country rock,1.0
21456,2017-10-07,alt z,1.0
21457,2017-10-07,country pop,1.0
21458,2017-10-07,country,1.0
21459,2017-10-07,contemporary country,1.0
21460,2017-10-07,country road,1.0
21461,2017-10-07,dfw rap,1.0
21462,2017-10-07,scratch,1.0
21463,2017-10-07,christian punk,1.0
21464,2017-10-07,deep christian rock,1.0
21465,2017-10-07,nova mpb,1.0
21466,2017-10-07,pop rock brasileiro,1.0
21467,2017-10-07,brazilian rock,1.0
21468,2017-10-07,novo rock gaucho,1.0
21469,2017-10-07,brazilian emo,1.0
21470,2017-10-07,epicore,1.0
21471,2017-10-07,spanish pop,1.0
21472,2017-10-07,cancion melodica,1.0
21473,2017-10-07,copla,1.0
21474,2017-10-07,pop romantico,1.0
21255,2017-10-14,rap,11.0
21256,2017-10-14,pop rap,9.0
21258,2017-10-14,trap,8.0
21267,2017-10-14,hip hop,7.0
21295,2017-10-14,pop,7.0
21302,2017-10-14,dance pop,6.0
21268,2017-10-14,atl hip hop,5.0
21269,2017-10-14,melodic rap,5.0
21251,2017-10-14,pop rock,4.0
21257,2017-10-14,vapor trap,4.0
21301,2017-10-14,post-teen pop,4.0
21304,2017-10-14,electropop,4.0
21262,2017-10-14,country,3.0
21263,2017-10-14,contemporary country,3.0
21265,2017-10-14,country road,3.0
21272,2017-10-14,southern hip hop,3.0
21282,2017-10-14,adult standards,3.0
21303,2017-10-14,alt z,3.0
21306,2017-10-14,edm,3.0
21307,2017-10-14,pop dance,3.0
21250,2017-10-14,london rap,2.0
21264,2017-10-14,modern country rock,2.0
21270,2017-10-14,conscious hip hop,2.0
21271,2017-10-14,west coast rap,2.0
21275,2017-10-14,atl trap,2.0
21283,2017-10-14,folk,2.0
21298,2017-10-14,r&b,2.0
21308,2017-10-14,reggaeton colombiano,2.0
21309,2017-10-14,trap latino,2.0
21311,2017-10-14,reggaeton,2.0
21312,2017-10-14,latin,2.0
21314,2017-10-14,new wave,2.0
21315,2017-10-14,alternative rock,2.0
21316,2017-10-14,synthpop,2.0
21317,2017-10-14,zolo,2.0
21318,2017-10-14,post-punk,2.0
21320,2017-10-14,art rock,2.0
21321,2017-10-14,new romantic,2.0
21322,2017-10-14,dance rock,2.0
21328,2017-10-14,new wave pop,2.0
21329,2017-10-14,glam rock,2.0
21337,2017-10-14,easy listening,2.0
21339,2017-10-14,soul,2.0
21340,2017-10-14,vocal jazz,2.0
21341,2017-10-14,swing,2.0
21343,2017-10-14,brill building pop,2.0
21344,2017-10-14,lounge,2.0
21351,2017-10-14,gangster rap,2.0
21358,2017-10-14,rock,2.0
21252,2017-10-14,neo mellow,1.0
21253,2017-10-14,jam band,1.0
21254,2017-10-14,minnesota hip hop,1.0
21259,2017-10-14,alabama rap,1.0
21260,2017-10-14,viral rap,1.0
21261,2017-10-14,nightcore,1.0
21266,2017-10-14,plugg,1.0
21273,2017-10-14,country dawn,1.0
21274,2017-10-14,neo-rockabilly,1.0
21276,2017-10-14,emo rap,1.0
21277,2017-10-14,miami hip hop,1.0
21278,2017-10-14,mellow gold,1.0
21279,2017-10-14,country rock,1.0
21280,2017-10-14,folk rock,1.0
21281,2017-10-14,soft rock,1.0
21284,2017-10-14,country blues,1.0
21285,2017-10-14,acoustic blues,1.0
21286,2017-10-14,piedmont blues,1.0
21287,2017-10-14,delta blues,1.0
21288,2017-10-14,texas blues,1.0
21289,2017-10-14,blues,1.0
21290,2017-10-14,harmonica blues,1.0
21291,2017-10-14,traditional folk,1.0
21292,2017-10-14,appalachian folk,1.0
21293,2017-10-14,traditional blues,1.0
21294,2017-10-14,dfw rap,1.0
21296,2017-10-14,chill r&b,1.0
21297,2017-10-14,alternative r&b,1.0
21299,2017-10-14,dutch edm,1.0
21300,2017-10-14,electronic trap,1.0
21305,2017-10-14,country pop,1.0
21310,2017-10-14,francoton,1.0
21313,2017-10-14,art punk,1.0
21319,2017-10-14,synth punk,1.0
21323,2017-10-14,punk,1.0
21324,2017-10-14,art pop,1.0
21325,2017-10-14,pub rock,1.0
21326,2017-10-14,classic uk pop,1.0
21327,2017-10-14,experimental,1.0
21330,2017-10-14,complextro,1.0
21331,2017-10-14,electro,1.0
21332,2017-10-14,brostep,1.0
21333,2017-10-14,new wave of speed metal,1.0
21334,2017-10-14,swedish idol pop,1.0
21335,2017-10-14,portland indie,1.0
21336,2017-10-14,paracana,1.0
21338,2017-10-14,motown,1.0
21342,2017-10-14,rock-and-roll,1.0
21345,2017-10-14,rockabilly,1.0
21346,2017-10-14,progressive trance,1.0
21347,2017-10-14,uplifting trance,1.0
21348,2017-10-14,progressive house,1.0
21349,2017-10-14,trance,1.0
21350,2017-10-14,uk alternative hip hop,1.0
21352,2017-10-14,grime,1.0
21353,2017-10-14,uk hip hop,1.0
21354,2017-10-14,london indie,1.0
21355,2017-10-14,permanent wave,1.0
21356,2017-10-14,lilith,1.0
21357,2017-10-14,alternative dance,1.0
21359,2017-10-14,electronic rock,1.0
21360,2017-10-14,emo,1.0
21361,2017-10-14,pop punk,1.0
21362,2017-10-14,portuguese indie rock,1.0
21363,2017-10-14,seattle hip hop,1.0
21364,2017-10-14,torch song,1.0
21365,2017-10-14,halloween,1.0
21366,2017-10-14,novelty,1.0
21367,2017-10-14,classic rock,1.0
21368,2017-10-14,album rock,1.0
21369,2017-10-14,metal,1.0
21370,2017-10-14,hard rock,1.0
21371,2017-10-14,deep southern trap,1.0
21372,2017-10-14,dirty south rap,1.0
21373,2017-10-14,chopped and screwed,1.0
21374,2017-10-14,houston rap,1.0
21375,2017-10-14,crunk,1.0
21376,2017-10-14,indie poptimism,1.0
21377,2017-10-14,modern alternative rock,1.0
21378,2017-10-14,metropopolis,1.0
21120,2017-10-21,rap,10.0
21125,2017-10-21,pop rap,9.0
21128,2017-10-21,pop,8.0
21129,2017-10-21,dance pop,8.0
21131,2017-10-21,trap,7.0
21135,2017-10-21,southern hip hop,6.0
21146,2017-10-21,hip hop,6.0
21156,2017-10-21,atl hip hop,5.0
21126,2017-10-21,post-teen pop,4.0
21169,2017-10-21,gangster rap,4.0
21175,2017-10-21,r&b,4.0
21130,2017-10-21,electropop,3.0
21142,2017-10-21,pop rock,3.0
21157,2017-10-21,melodic rap,3.0
21168,2017-10-21,dirty south rap,3.0
21127,2017-10-21,electro house,2.0
21132,2017-10-21,edm,2.0
21143,2017-10-21,neo mellow,2.0
21149,2017-10-21,indie pop,2.0
21150,2017-10-21,stomp and holler,2.0
21151,2017-10-21,indie folk,2.0
21154,2017-10-21,indie poptimism,2.0
21159,2017-10-21,vapor trap,2.0
21174,2017-10-21,alternative r&b,2.0
21178,2017-10-21,soul,2.0
21186,2017-10-21,modern country rock,2.0
21189,2017-10-21,country,2.0
21190,2017-10-21,contemporary country,2.0
21191,2017-10-21,country road,2.0
21209,2017-10-21,classic rock,2.0
21210,2017-10-21,rock,2.0
21211,2017-10-21,album rock,2.0
21213,2017-10-21,hard rock,2.0
21214,2017-10-21,glam rock,2.0
21222,2017-10-21,art rock,2.0
21224,2017-10-21,dance rock,2.0
21226,2017-10-21,alternative country,2.0
21119,2017-10-21,slap house,1.0
21121,2017-10-21,chinese idol pop,1.0
21122,2017-10-21,chinese hip hop,1.0
21123,2017-10-21,tropical house,1.0
21124,2017-10-21,pop edm,1.0
21133,2017-10-21,pop dance,1.0
21134,2017-10-21,new jersey rap,1.0
21136,2017-10-21,jazz funk,1.0
21137,2017-10-21,latin jazz,1.0
21138,2017-10-21,afro-cuban percussion,1.0
21139,2017-10-21,boogaloo,1.0
21140,2017-10-21,soul jazz,1.0
21141,2017-10-21,london rap,1.0
21144,2017-10-21,jam band,1.0
21145,2017-10-21,nightcore,1.0
21147,2017-10-21,detroit hip hop,1.0
21148,2017-10-21,modern rock,1.0
21152,2017-10-21,nyc pop,1.0
21153,2017-10-21,vapor soul,1.0
21155,2017-10-21,plugg,1.0
21158,2017-10-21,conscious hip hop,1.0
21160,2017-10-21,west coast rap,1.0
21161,2017-10-21,riot grrrl,1.0
21162,2017-10-21,garage psych,1.0
21163,2017-10-21,indie punk,1.0
21164,2017-10-21,bubblegrunge,1.0
21165,2017-10-21,dc indie,1.0
21166,2017-10-21,canadian hip hop,1.0
21167,2017-10-21,dubstep,1.0
21170,2017-10-21,gaming dubstep,1.0
21171,2017-10-21,brostep,1.0
21172,2017-10-21,canadian electronic,1.0
21173,2017-10-21,electronic trap,1.0
21176,2017-10-21,easy listening,1.0
21177,2017-10-21,motown,1.0
21179,2017-10-21,vocal jazz,1.0
21180,2017-10-21,swing,1.0
21181,2017-10-21,rock-and-roll,1.0
21182,2017-10-21,brill building pop,1.0
21183,2017-10-21,lounge,1.0
21184,2017-10-21,rockabilly,1.0
21185,2017-10-21,adult standards,1.0
21187,2017-10-21,alt z,1.0
21188,2017-10-21,country pop,1.0
21192,2017-10-21,deep adult standards,1.0
21193,2017-10-21,atl trap,1.0
21194,2017-10-21,dfw rap,1.0
21195,2017-10-21,futuristic swag,1.0
21196,2017-10-21,houston rap,1.0
21197,2017-10-21,crunk,1.0
21198,2017-10-21,neo-rockabilly,1.0
21199,2017-10-21,emo rap,1.0
21200,2017-10-21,miami hip hop,1.0
21201,2017-10-21,portuguese indie rock,1.0
21202,2017-10-21,memphis hip hop,1.0
21203,2017-10-21,tennessee hip hop,1.0
21204,2017-10-21,soca,1.0
21205,2017-10-21,dancehall,1.0
21206,2017-10-21,reggae fusion,1.0
21207,2017-10-21,emo,1.0
21208,2017-10-21,pop punk,1.0
21212,2017-10-21,metal,1.0
21215,2017-10-21,art punk,1.0
21216,2017-10-21,new wave,1.0
21217,2017-10-21,alternative rock,1.0
21218,2017-10-21,synthpop,1.0
21219,2017-10-21,zolo,1.0
21220,2017-10-21,post-punk,1.0
21221,2017-10-21,synth punk,1.0
21223,2017-10-21,new romantic,1.0
21225,2017-10-21,punk,1.0
21227,2017-10-21,roots americana,1.0
21228,2017-10-21,outlaw country,1.0
21229,2017-10-21,beatlesque,1.0
21230,2017-10-21,mellow gold,1.0
21231,2017-10-21,heartland rock,1.0
21232,2017-10-21,glam metal,1.0
21233,2017-10-21,new wave pop,1.0
21234,2017-10-21,power pop,1.0
21235,2017-10-21,soft rock,1.0
21236,2017-10-21,canadian contemporary r&b,1.0
21237,2017-10-21,memphis americana,1.0
21238,2017-10-21,new americana,1.0
21239,2017-10-21,deep new americana,1.0
21240,2017-10-21,permanent wave,1.0
21241,2017-10-21,lilith,1.0
21242,2017-10-21,metropopolis,1.0
21243,2017-10-21,canadian indie,1.0
21244,2017-10-21,outsider,1.0
21245,2017-10-21,reggaeton colombiano,1.0
21246,2017-10-21,trap latino,1.0
21247,2017-10-21,francoton,1.0
21248,2017-10-21,reggaeton,1.0
21249,2017-10-21,latin,1.0
21011,2017-10-28,rap,9.0
21012,2017-10-28,pop rap,7.0
21052,2017-10-28,pop,7.0
21014,2017-10-28,trap,6.0
21010,2017-10-28,hip hop,5.0
21053,2017-10-28,dance pop,5.0
21013,2017-10-28,vapor trap,4.0
21016,2017-10-28,southern hip hop,4.0
21050,2017-10-28,post-teen pop,4.0
21018,2017-10-28,east coast hip hop,3.0
21035,2017-10-28,brill building pop,3.0
21038,2017-10-28,adult standards,3.0
21058,2017-10-28,melodic rap,3.0
21008,2017-10-28,alternative r&b,2.0
21017,2017-10-28,underground hip hop,2.0
21019,2017-10-28,chicago rap,2.0
21020,2017-10-28,halloween,2.0
21021,2017-10-28,novelty,2.0
21023,2017-10-28,gangster rap,2.0
21029,2017-10-28,pop rock,2.0
21041,2017-10-28,emo,2.0
21042,2017-10-28,pop punk,2.0
21054,2017-10-28,electropop,2.0
21060,2017-10-28,emo rap,2.0
21065,2017-10-28,rock,2.0
21069,2017-10-28,country,2.0
21070,2017-10-28,contemporary country,2.0
21076,2017-10-28,soul,2.0
21079,2017-10-28,rock-and-roll,2.0
21080,2017-10-28,lounge,2.0
21081,2017-10-28,rockabilly,2.0
21104,2017-10-28,r&b,2.0
21108,2017-10-28,album rock,2.0
21009,2017-10-28,viral pop,1.0
21015,2017-10-28,drill,1.0
21022,2017-10-28,hardcore hip hop,1.0
21024,2017-10-28,alternative hip hop,1.0
21025,2017-10-28,ohio hip hop,1.0
21026,2017-10-28,london rap,1.0
21027,2017-10-28,indie psychedelic rock,1.0
21028,2017-10-28,montana metal,1.0
21030,2017-10-28,neo mellow,1.0
21031,2017-10-28,jam band,1.0
21032,2017-10-28,mellow gold,1.0
21033,2017-10-28,classic uk pop,1.0
21034,2017-10-28,soft rock,1.0
21036,2017-10-28,folk rock,1.0
21037,2017-10-28,bubblegum pop,1.0
21039,2017-10-28,disco,1.0
21040,2017-10-28,folk,1.0
21043,2017-10-28,alternative emo,1.0
21044,2017-10-28,philly indie,1.0
21045,2017-10-28,nightcore,1.0
21046,2017-10-28,ontario indie,1.0
21047,2017-10-28,toronto indie,1.0
21048,2017-10-28,tropical house,1.0
21049,2017-10-28,pop edm,1.0
21051,2017-10-28,electro house,1.0
21055,2017-10-28,edm,1.0
21056,2017-10-28,pop dance,1.0
21057,2017-10-28,new jersey rap,1.0
21059,2017-10-28,sad rap,1.0
21061,2017-10-28,indie rock,1.0
21062,2017-10-28,modern rock,1.0
21063,2017-10-28,indietronica,1.0
21064,2017-10-28,alternative dance,1.0
21066,2017-10-28,modern country rock,1.0
21067,2017-10-28,alt z,1.0
21068,2017-10-28,country pop,1.0
21071,2017-10-28,country road,1.0
21072,2017-10-28,indie pop,1.0
21073,2017-10-28,ann arbor indie,1.0
21074,2017-10-28,easy listening,1.0
21075,2017-10-28,motown,1.0
21077,2017-10-28,vocal jazz,1.0
21078,2017-10-28,swing,1.0
21082,2017-10-28,social media pop,1.0
21083,2017-10-28,pop r&b,1.0
21084,2017-10-28,soca,1.0
21085,2017-10-28,dancehall,1.0
21086,2017-10-28,reggae fusion,1.0
21087,2017-10-28,riot grrrl,1.0
21088,2017-10-28,garage psych,1.0
21089,2017-10-28,indie punk,1.0
21090,2017-10-28,bubblegrunge,1.0
21091,2017-10-28,dc indie,1.0
21092,2017-10-28,philly rap,1.0
21093,2017-10-28,golden age hip hop,1.0
21094,2017-10-28,old school hip hop,1.0
21095,2017-10-28,classic soundtrack,1.0
21096,2017-10-28,soundtrack,1.0
21097,2017-10-28,miami hip hop,1.0
21098,2017-10-28,texas country,1.0
21099,2017-10-28,plugg,1.0
21100,2017-10-28,atl hip hop,1.0
21101,2017-10-28,conscious hip hop,1.0
21102,2017-10-28,west coast rap,1.0
21103,2017-10-28,dfw rap,1.0
21105,2017-10-28,acoustic guitar cover,1.0
21106,2017-10-28,classify,1.0
21107,2017-10-28,classic rock,1.0
21109,2017-10-28,metal,1.0
21110,2017-10-28,hard rock,1.0
21111,2017-10-28,glam rock,1.0
21112,2017-10-28,canadian contemporary r&b,1.0
21113,2017-10-28,classic canadian rock,1.0
21114,2017-10-28,romanian rock,1.0
21115,2017-10-28,rhythm and blues,1.0
21116,2017-10-28,piano blues,1.0
21117,2017-10-28,louisiana blues,1.0
21118,2017-10-28,new orleans blues,1.0
20897,2017-11-04,pop,6.0
20896,2017-11-04,post-teen pop,5.0
20898,2017-11-04,dance pop,5.0
20899,2017-11-04,electropop,4.0
20911,2017-11-04,rap,4.0
20925,2017-11-04,classic rock,4.0
20906,2017-11-04,alternative r&b,3.0
20908,2017-11-04,hip hop,3.0
20912,2017-11-04,pop rap,3.0
20914,2017-11-04,trap,3.0
20944,2017-11-04,pop dance,3.0
20895,2017-11-04,metropopolis,2.0
20904,2017-11-04,halloween,2.0
20905,2017-11-04,novelty,2.0
20907,2017-11-04,viral pop,2.0
20913,2017-11-04,hip pop,2.0
20915,2017-11-04,southern hip hop,2.0
20927,2017-11-04,blues rock,2.0
20935,2017-11-04,philly rap,2.0
20939,2017-11-04,tropical house,2.0
20940,2017-11-04,uk dance,2.0
20941,2017-11-04,alt z,2.0
20943,2017-11-04,edm,2.0
20945,2017-11-04,industrial rock,2.0
20947,2017-11-04,industrial metal,2.0
20948,2017-11-04,alternative metal,2.0
20949,2017-11-04,industrial,2.0
20950,2017-11-04,nu metal,2.0
